node_id,attr,value
7437,label,Christopher Robbins
7438,label,Christopher Robin
7439,label,Totnes
7440,label,Christopher Ross (writer)
7441,label,Christopher Sclater Millard
7442,label,Hospital of St John and St Elizabeth
7443,label,Christopher Skaife
7445,label,Christopher Smart
7446,label,Shipbourne
7447,label,Elizabeth Anne Le Noir
7448,label,King's Bench Prison
7449,label,Christopher Tolkien
7450,label,Christopher Trent
7451,label,London Consortium
7452,label,Peter Ledger
7453,label,"Maryland, London"
7454,label,L. du Garde Peach
7455,label,Serena van der Woodsen
7456,label,"St. Pete Beach, Florida"
7457,label,Rant (novel)
7458,label,Chuck Rozanski
7459,label,Wrington
7460,label,"Church of St Margaret, Queen Charlton"
7461,label,Rowberrow
7462,label,Heytesbury
7463,label,"Inwood, Manhattan"
7464,label,"Church of the Holy Sepulchre, Cambridge"
7465,label,Hassocks
7467,label,Ryukyu Kingdom
7468,label,Steve Galluccio
7469,label,Ciaran Carson
7470,label,Ciaran Jenkins
7471,label,Shameless (British TV series)
7472,label,Cicely Johnson
7473,label,John Bull (prophet)
7474,label,Croydon College
7475,label,Gordon Cunningham
7476,label,Dominique Mainon
7477,label,Cintio Vitier
7478,label,Philip Orbanes
7479,label,Circle of Deception
7480,label,Circumstance (short story)
7481,label,Circumstantial Evidence (1952 film)
7482,label,Circus Fists
7483,label,Cities of the Red Night
7484,label,Citizen Khan
7485,label,Ewen MacAskill
7486,label,The Caine Mutiny
7487,label,City Literary Institute
7488,label,City Primeval
7489,label,"City of Light, City of Dark"
7490,label,Cripplegate
7491,label,City of Night
7492,label,City of Play
7493,label,City of Wolverhampton College
7494,label,Civilisation (TV series)
7495,label,Civilisations (TV series)
7496,label,Civilization (novel)
7497,label,Claire-Louise Bennett
7498,label,Claire Annabel Caroline Grant Duff
7499,label,Claire Brialey
7500,label,Mary Jane Godwin
7501,label,Claire Dederer
7502,label,Italia Conti Academy of Theatre Arts
7503,label,Claire Gordon
7504,label,Claire Harman (writer)
7505,label,Claire Legrand
7506,label,Claire Lerner
7507,label,James Wood (critic)
7508,label,Claire Mulligan
7509,label,Claire Nicolas White
7510,label,Claire Ridgway
7511,label,Claire Scovell LaZebnik
7512,label,Hitchin Girls' School
7513,label,Clare Bell
7514,label,Clara (Mirbeau)
7515,label,Heatherwood Hospital
7516,label,Clara Elsene Peck
7517,label,Clara M. Brinkerhoff
7518,label,Clara Mulholland
7519,label,Clara Reeve
7520,label,Grasmere (village)
7521,label,"Clare, Suffolk"
7522,label,Clare Bice
7523,label,Clare Boylan
7524,label,Clare Chambers (novelist)
7525,label,Evening Standard Theatre Awards
7526,label,Clarence Clough Buel
7527,label,Clarice Lispector
7528,label,Samuel Richardson
7529,label,Samuel Rosenman
7530,label,"Shasta, California"
7531,label,Kass Morgan
7532,label,Clarkesworld Magazine
7533,label,Leo Rutman
7534,label,Class A (novel)
7535,label,The Recruit (novel)
7536,label,Maximum Security (novel)
7537,label,Classical High School
7538,label,Claudia Cockburn
7539,label,Sarah Caudwell
7540,label,Claude-Henri Grignon
7541,label,"Prophetstown, Illinois"
7542,label,Claude Colleer Abbott
7543,label,Claude Houghton
7544,label,Le Monde diplomatique
7545,label,Claude Lalumière
7547,label,Claude Sitton
7548,label,Claudette Colvin: Twice Toward Justice
7549,label,Lydia Davis
7550,label,Claudia Dain
7551,label,Claudia Jameson
7552,label,Claudy Mailly
7553,label,"Flora, Illinois"
7554,label,George Stephenson
7555,label,"Clay Township, Pike County, Indiana"
7556,label,Cleaning Up (1933 film)
7557,label,Cotswolds
7558,label,Clelia Duel Mosher
7559,label,Regiment of Women
7560,label,Clemencia López
7561,label,Clement Hurd
7562,label,Cleopatra (Haggard novel)
7563,label,Cleve Cartmill
7564,label,Doreen Cronin
7565,label,Clifford Bax
7566,label,Tooting Bec
7567,label,"Lake Mills, Iowa"
7568,label,"Millville, Wisconsin"
7569,label,Clifford Irving
7570,label,Clifford Longley
7571,label,Clifford Webb
7572,label,National Press Photographers Association
7573,label,Clint Johnson
7574,label,Clinton Heylin
7575,label,"Clive, Shropshire"
7576,label,Clive Barnes
7577,label,Clive Coates
7578,label,Dayna Cussler
7579,label,Clive Dawson
7580,label,Clive Egleton
7581,label,Thurlton
7582,label,Clive Leo McNeir
7583,label,Clive Murphy
7584,label,Cloak and Dagger (1946 film)
7585,label,Ray Galton
7586,label,John Fay (writer)
7587,label,Clockwise (film)
7588,label,Michael Codron
7589,label,Philip Pullman
7591,label,Close to Home (1989 TV series)
7592,label,Hercule Poirot
7593,label,Closer (novel)
7594,label,Roderick Gordon
7595,label,Lost World (genre)
7596,label,Subterranean fiction
7597,label,Freefall (novel)
7598,label,Spiral (Tunnels novel)
7599,label,Clothes-Line
7600,label,James Laver
7601,label,Gavin Pretor-Pinney
7602,label,Malorie Blackman
7603,label,Clun
7604,label,David Brion Davis
7605,label,Clyde Robert Bulla
7606,label,"Newport, Pembrokeshire"
7607,label,Coal Creek (novel)
7608,label,"Pismo Beach, California"
7609,label,"Cobden, Illinois"
7610,label,Will Self
7611,label,Edward Cocker
7612,label,The Bat (novel)
7613,label,The Redbreast
7614,label,Spooks: Code 9
7615,label,Michael Seitzman
7616,label,Coedpoeth
7617,label,Coeur d'Alene people
7618,label,Col Buchanan
7619,label,Sydney Conservatorium of Music
7620,label,Mike Bullen
7621,label,Shatterglass
7622,label,Cold Is the Grave
7623,label,Cold Light (novel)
7624,label,Dark Palace
7625,label,Stanningfield
7626,label,Colditz (2005 TV series)
7627,label,Coleridge and opium
7628,label,Derwent Coleridge
7629,label,Hartley Coleridge
7630,label,Sara Coleridge
7631,label,Colin Bruce (author)
7632,label,The Strange Case of Mrs Hudson's Cat
7633,label,Colin Cotterill
7634,label,Colin Duriez
7635,label,Susanna Clarke
7636,label,Colin Hannaford
7637,label,Colin Harvey (writer)
7638,label,Colin Irwin (journalist)
7639,label,Colin MacDonald (writer)
7640,label,Colin McWilliam
7641,label,"St Albans School, Hertfordshire"
7642,label,Colin Simpson (journalist)
7643,label,Timothy Brook
7644,label,Collaborator (novel)
7645,label,Murray Davies
7646,label,Collateral Beauty
7647,label,Robert Pearlman
7648,label,Collected Poems in English
7649,label,Donald Margulies
7650,label,Walter de la Mare
7651,label,Colleen J. McElroy
7652,label,James Reaney
7653,label,Colleen Wagner
7654,label,CollegeAmerica
7655,label,College Confidential (film)
7656,label,Collin Wilcox (writer)
7657,label,Colombe's Birthday
7658,label,Colonel Gore's Second Case
7659,label,Lynn Brock
7660,label,The Deductions of Colonel Gore
7661,label,The Kink (novel)
7662,label,"Colonel Quaritch, VC"
7663,label,Kingsley Amis
7664,label,Colonization: Down to Earth
7665,label,Homeward Bound (Turtledove novel)
7666,label,Worldwar: Striking the Balance
7667,label,Columbia & Britannia
7668,label,Ilya Bolotowsky
7669,label,Llansantffraed
7670,label,Shoshone
7671,label,Natsume Akatsuki
7672,label,"Come Away, Death (novel)"
7673,label,Dead Men's Morris
7674,label,St Peter's Finger
7675,label,Come Back Mrs. Noah
7676,label,Here Today (The Beach Boys song)
7677,label,Come Blow Your Horn
7678,label,Come Fly with Me (2010 TV series)
7679,label,Philip Wylie
7680,label,Comedy Lab
7681,label,George Sawyer
7682,label,Comedy World Cup
7683,label,Comics (British TV series)
7684,label,Coming Attraction
7685,label,Martin Greenberg
7686,label,Nancy Dowd
7687,label,Rosamunde Pilcher
7688,label,Nancherrow
7689,label,Coming Soon!!!
7690,label,Coming Through Slaughter
7691,label,Coming of Age (2008 TV series)
7692,label,Full Force and Effect
7693,label,Command Decision (play)
7694,label,Committee of the Whole (short story)
7695,label,Common Ground (2000 film)
7696,label,Communicating Doors
7697,label,Complete Poems
7698,label,F. Wesley Schneider
7699,label,Complications (TV series)
7700,label,Last of the Summer Wine
7701,label,Compromising Daphne
7702,label,Compromising Positions
7703,label,Muriel Beaumont
7704,label,Con Houlihan
7705,label,Con Man (web series)
7706,label,Humphrey Trevelyan
7707,label,Ernest Dudley
7708,label,STV (TV network)
7709,label,"Pike County, Georgia"
7710,label,Conditions of Faith
7711,label,Cone of Silence (film)
7712,label,Thomas De Quincey
7713,label,Greg Miller (poet)
7714,label,Conjunctions
7715,label,Standish James O'Grady
7716,label,Connecting
7717,label,Joe Pera Talks with You
7718,label,Connie Ann Kirk
7719,label,Connie Brockway
7720,label,"Tuckahoe (village), New York"
7721,label,Connie Palmen
7722,label,Damon Knight Memorial Grand Master Award
7723,label,The Last of the Winnebagos
7724,label,To Say Nothing of the Dog
7725,label,Conor Kostick
7726,label,Conqueror (Iggulden novel)
7727,label,Conquerors: How Portugal Forged the First Global Empire
7728,label,Conquest of the Air
7729,label,Mixed Magics
7730,label,The Pinhoe Egg
7731,label,Conrad Voss Bark
7732,label,Conscience-in-Media Award
7733,label,No Friendly Drop
7734,label,Constance D'Arcy Mackay
7735,label,Constance Egan
7736,label,Constance Fowler
7737,label,Crockham Hill
7738,label,Constance Isabel Smith
7739,label,Constance Lloyd
7740,label,Vyvyan Holland
7741,label,Merlin Holland
7742,label,Constance Peel
7743,label,Ganarew
7744,label,Constance Reid
7745,label,Constance Rosenblum
7746,label,Constance Savery
7747,label,Froxfield
7749,label,Constantin Göttfert
7750,label,Constantine P. Cavafy
7751,label,Peter Crowther
7752,label,Constellations (play)
7753,label,Nick Payne
7754,label,GoldenEye
7755,label,Conversations in Sicily
7756,label,Stanford Luce
7757,label,Convict Once and Other Poems
7758,label,James Brunton Stephens
7759,label,Convoy (1940 film)
7760,label,"Northampton County, North Carolina"
7761,label,Cookie (novel)
7762,label,Cooking with an Asian Accent
7763,label,Cool Air (film)
7764,label,Cool It (TV series)
7765,label,Two Leaves and a Bud
7766,label,Cooper Rollow
7767,label,Copeland Marks
7768,label,Donald E. Westlake
7769,label,Cora Daniels
7770,label,Cora Unashamed
7771,label,Robert Dunn (novelist)
7772,label,Corby Flood
7773,label,Fergus Crane
7774,label,Hugo Pepper
7775,label,Cordelia (novel)
7776,label,Cordelia Strube
7777,label,Corduroy (TV series)
7778,label,Corinna Adam
7779,label,Corinna Putnam Smith
7780,label,Corinne McLaughlin
7781,label,Cork Graham
7782,label,Leonard Wibberley
7783,label,Cornel Lengyel
7784,label,"Georgetown, California"
7785,label,Sheldon Wolin
7786,label,Invincible Louisa
7788,label,Zygmunt Bauman
7789,label,History of Cornwall
7790,label,Coronado's Children
7791,label,Mark Wadlow
7792,label,Pardon the Expression
7793,label,Coroner's Pidgin
7794,label,Traitor's Purse
7795,label,More Work for the Undertaker
7796,label,Pratap Chatterjee
7797,label,Correa Moylan Walsh
7798,label,Corum Jhaelen Irsei
7799,label,Esther Woolfson
7800,label,"Lucy, Lady Duff-Gordon"
7801,label,Municipal Borough of Richmond (Surrey)
7802,label,Sabrina Dhawan
7803,label,William Cobbett
7804,label,Cougar Town
7805,label,Danger Mouse (1981 TV series)
7806,label,Counterblast
7807,label,Counterpoint (publisher)
7808,label,"Smithtown (CDP), New York"
7809,label,"Hazlet, New Jersey"
7810,label,Coupling (American TV series)
7811,label,Courage (1921 film)
7812,label,Court of Foxes
7813,label,Courtney Allison Moulton
7814,label,Courtney Summers
7815,label,Timescape Books
7816,label,Paula Rego
7817,label,Coventry Patmore
7818,label,Covert One: The Hades Factor
7819,label,Lhanbryde
7820,label,Practical Demonkeeping
7821,label,The Wurms of Blearmouth
7822,label,Jon Manchip White
7823,label,Cracker (British TV series)
7824,label,Craig's Wife
7825,label,Craig Luebben
7826,label,Creative Writing
7827,label,Craig Seymour
7828,label,Craig Thomas (author)
7829,label,Rhondda Cynon Taff
7830,label,Dalmellington
7831,label,Cranbrook Schools
7832,label,Crave (play)
7833,label,Crawford Kilian
7834,label,"Taliaferro County, Georgia"
7835,label,Jane Leslie Conly
7836,label,Crazy People (1934 film)
7837,label,Crazyhead (TV series)
7838,label,Creative Writer
7839,label,Crediton Parish Church
7840,label,Creem
7841,label,Creeping Shadows
7842,label,Jane Lapotaire
7843,label,Cressida Cowell
7844,label,How to Train Your Dragon (novel series)
7845,label,"Upper Montclair, New Jersey"
7846,label,"Florida, Missouri"
7847,label,Filth (novel)
7848,label,Crime at Guildford
7849,label,The Loss of the Jane Vosper
7850,label,Crimes of the Heart
7851,label,Crims
7852,label,Crisis (Majfud novel)
7853,label,Crisis in Space
7854,label,Michael Holt (author)
7855,label,Search for the Doctor
7856,label,Crispin Maslog
7857,label,Cristy Road
7858,label,Critic's Choice (play)
7859,label,Critical Factor
7860,label,Critical Mass (Pohl and Kornbluth short story)
7861,label,Critique of Dialectical Reason
7862,label,Crocodile Dundee
7863,label,The Crocodile Hunter: Collision Course
7864,label,"Cromwell, Our Chief of Men"
7865,label,Joseph N. Crooms
7866,label,Crossfire (British TV programme)
7867,label,Michael Crow (journalist)
7868,label,Crossfire (British TV series)
7869,label,Hazel Adair (screenwriter)
7870,label,"Crouching Tiger, Hidden Dragon: Sword of Destiny"
7871,label,Mary Lawson (novelist)
7872,label,Cruise Control (play)
7873,label,Michael Marshall Smith
7874,label,Cruiser Dreams
7875,label,Dream Dancer
7876,label,Into the Storm (novel)
7877,label,Maelstrom (Destroyermen novel)
7878,label,Crusader (Bloor novel)
7879,label,Tangerine (Bloor novel)
7880,label,Wayfarer Redemption
7881,label,Jason Hall (writer)
7882,label,Crux Ansata
7883,label,Cry Macho
7884,label,Cry to Heaven
7885,label,Riding the Rap
7886,label,Pagan Babies
7887,label,Culcheth
7888,label,Culture Shock (radio programme)
7889,label,Tim Marlow
7890,label,"Prairie du Sac, Wisconsin"
7891,label,The Old Curiosity Shop (TV series)
7892,label,Margret Rey
7893,label,Curious George (film)
7894,label,Current Publishing (UK)
7895,label,Paul Connolly (journalist)
7896,label,Curse of the Crimson Altar
7897,label,Jerome Bixby
7898,label,Curse of the Mistwraith
7899,label,Cursed for Gold
7900,label,Curtain of Fear
7901,label,Posie Graeme-Evans
7902,label,"Ian Campbell, 11th Duke of Argyll"
7903,label,Custer of the West
7904,label,Cut Numbers
7905,label,Cuthbert Graham
7906,label,Cyberstorm (novel)
7907,label,Matthew Mather
7908,label,Cycle of Nemesis
7909,label,Cyclops (novel)
7910,label,"Cymmer, Rhondda Cynon Taf"
7911,label,Emma Willard School
7912,label,Cynthia Stockley
7913,label,Ponjola
7914,label,Cyril Aldred
7915,label,Trent College
7916,label,Westhumble
7917,label,Wixenford School
7918,label,Cyril Posthumus
7919,label,Cyteen
7920,label,Cythera (novel)
7921,label,Richard Calder (writer)
7922,label,D. A. Clarke
7923,label,D. Brenton Simons
7924,label,D. C. H. Rieu
7925,label,D. C. Moore
7926,label,D. G. K. Goldberg
7927,label,D. J. Conway
7928,label,D. J. Enright
7929,label,D. J. Taylor
7930,label,D. J. Waldie
7931,label,D. M. LeBourdais
7932,label,D. M. Thomas
7933,label,"Patterson, New York"
7934,label,D. R. MacDonald
7935,label,D. Scott Rogo
7936,label,Owen K.C. Stephens
7937,label,DBC Pierre
7938,label,D Is for Dragon Dance
7939,label,Jimmy Perry
7940,label,Steele Rudd
7941,label,Daddy Cool (novel)
7942,label,Dads (2013 TV series)
7943,label,Dafydd Fynglwyd
7944,label,Dafydd Glyn Dyfrdwy
7945,label,Dafydd Goch Brydydd o Fuallt
7946,label,Dafydd Jones (Dewi Dywyll)
7947,label,Dafydd Llwyd Mathau
7948,label,Dafydd Nanconwy
7949,label,Dafydd Pennant
7950,label,Dafydd Trefor
7951,label,Dahlia Schweitzer
7952,label,Mashin Sentai Kiramager
7953,label,Daisy Johnson (writer)
7954,label,Daisy Newman
7955,label,Denise Deegan
7956,label,Yiewsley
7957,label,Dallas High School (Oregon)
7958,label,Guardian Fiction Prize
7959,label,Steve Carter (playwright)
7960,label,Damian Barr
7961,label,Damian Le Bas (writer)
7962,label,Angloromani Language
7963,label,Delaine Le Bas
7964,label,Finchley Catholic High School
7965,label,Fellini: I'm a Born Liar
7966,label,Damien Atkins
7967,label,James Gillespie's High School
7968,label,Greek Americans
7969,label,Jane Eyre (1983 TV serial)
7970,label,Damien Trotter
7971,label,Raquel Turner
7972,label,Dammit Janet
7973,label,Richard O'Brien
7974,label,Damon Grant
7975,label,Damsels in Distress (plays)
7976,label,Lincoln Memorial University
7977,label,Deception Point
7978,label,Dan Collins (journalist)
7979,label,Roseanne
7980,label,Dan Dworkin
7981,label,Death Wish 4: The Crackdown
7982,label,Dan Gookin
7983,label,Dan Kane
7984,label,Dan Leno and the Limehouse Golem
7985,label,Peter Ackroyd
7986,label,The House of Doctor Dee
7987,label,Dan Matovina
7988,label,Dan McCulloch
7989,label,Dan McDougall
7990,label,Dan Moldea
7991,label,Dan Morgan (writer)
7993,label,Dan Washburn
7994,label,Dan in Real Life
7995,label,"Point Loma, San Diego"
7996,label,"Danbury, Essex"
7997,label,Dance Hall (1950 film)
7998,label,Tim Loane
7999,label,Dance Without Music (novel)
8000,label,Dancers in Mourning
8001,label,The Case of the Late Pig
8002,label,Dancing at the Harvest Moon
8003,label,Michael Chaplin (writer)
8004,label,Dane Coolidge
8005,label,Dangerous Afternoon
8006,label,Dangerous Curves (novel)
8007,label,The Urgent Hangman
8008,label,You Can't Keep the Change
8009,label,Dangerous Exile
8010,label,Martina Cole
8011,label,Dangerously Yours (1937 film)
8012,label,Dangling Man
8013,label,Dani's Castle
8014,label,Daniel Bergner
8015,label,Samuel Hitchcock
8016,label,Daniel Bushnell
8017,label,Joseph Bushnell Ames
8018,label,Peter Ashmun Ames
8019,label,Erin Pizzey
8020,label,Daniel Danis
8021,label,Miranda Shearer
8022,label,Natrona County High School
8023,label,Kents Hill School
8024,label,Rotuma
8025,label,Daniel Gawthrop (writer)
8026,label,Daniel Grenier
8027,label,Doris Orgel
8028,label,Daniel Harkness
8029,label,Peleg Wadsworth
8030,label,Daniel Isaac Eaton
8031,label,Daniel Kemmis
8033,label,Daniel Martin (novel)
8034,label,Weobley
8035,label,Daniel Postgate
8036,label,Raymond Postgate
8037,label,Daniel Reveles
8038,label,Daniel Richler
8039,label,Emma Richler
8040,label,Jacob Richler
8041,label,Noah Richler
8042,label,Daniel Scott (writer)
8043,label,Daniel Sherrell
8044,label,Daniel Sully
8045,label,Daniel T. Jones (author)
8046,label,Daniel Tammet
8047,label,Daniel Wallace Culp
8048,label,Daniel X: Armageddon
8049,label,Daniel X: Demons and Druids
8050,label,Daniela Petrova
8051,label,Danila Botha
8052,label,Dannie Abse
8053,label,James Lincoln Collier
8054,label,Prue Leith
8055,label,Danny Morrison (Irish republican)
8056,label,Trunk Records
8057,label,Endon
8058,label,Dante's Inferno (2007 film)
8059,label,Dany Laferrière
8060,label,Daphne Merkin
8061,label,Daphne Phelps
8062,label,Dapo Adeola
8063,label,Dara Ó Briain: School of Hard Sums
8064,label,Last Life in the Universe
8065,label,Lawrence Edward Watkin
8066,label,Derwent Hall Caine
8067,label,Hall Caine
8068,label,Darcie Edgemon
8069,label,Dare Comics
8070,label,Robert D. San Souci
8071,label,Darian Leader
8072,label,Freud Museum
8073,label,Susannah Meadows
8074,label,Darina Laracy
8075,label,Darius James
8076,label,Dark Age (film)
8077,label,Dark Ages (TV series)
8078,label,Dark Angel (Dale novel)
8079,label,Oil (band)
8080,label,Dark Bahama
8081,label,"Lady, Behave!"
8082,label,Dark City (1998 film)
8083,label,Dark Congress
8084,label,Dark Delusion
8085,label,Dark Duet
8086,label,The Stars Are Dark
8088,label,Mother of Eden
8089,label,Dark Interlude (1947 novel)
8090,label,Dark Laughter
8091,label,Dark Life
8092,label,Dark Lord of Derkholm
8093,label,Year of the Griffin
8094,label,Sanctuary (Angel novel)
8095,label,Dark Places (novel)
8096,label,Dark Places of the Heart
8097,label,The Little Hotel
8098,label,Dark Shanghai
8099,label,Dark Sun (novella)
8100,label,The Sleepwalker (novel)
8101,label,Dark Wanton
8102,label,Sacred Stone (novel)
8103,label,Skeleton Coast (novel)
8104,label,Ed Waters
8105,label,Darkest Hour (Andrews novel)
8106,label,Darkfall (Koontz novel)
8107,label,Darkfever
8108,label,Wife (novel)
8109,label,John Howlett
8110,label,Darkness Falls from the Air
8111,label,Olaf Stapledon
8112,label,Firewing
8113,label,"Gowrie, Iowa"
8114,label,Darren O'Shaughnessy
8115,label,Daryl F. Mallett
8116,label,Daryl Hoole
8117,label,Dastardly and Muttley in Their Flying Machines
8118,label,Vietnamese Americans
8119,label,Date with Darkness
8120,label,Daubridgecourt Belchier
8121,label,Daughter of Regals
8122,label,Daughter of Silence
8123,label,Donna Jo Napoli
8124,label,Daughter of the Dragon
8125,label,Sax Rohmer
8126,label,Janice P. Nimura
8127,label,Dragon (TV series)
8128,label,Palo Alto High School
8129,label,Dave's Sweetheart
8130,label,Kirkham's Find
8131,label,Fielding Graduate University
8132,label,Dave Keane (illustrator)
8133,label,Dave Laing
8134,label,Dave Lister
8135,label,Dave Lowry (martial arts)
8136,label,Dave Martin (screenwriter)
8138,label,Dave Morris (writer)
8139,label,Dave Pelzer
8140,label,Dave Rich
8141,label,"Queensbury, West Yorkshire"
8143,label,Captain Britain
8144,label,Dave U. Hall
8145,label,Davey Boy Smith
8146,label,Diana Hart
8147,label,Davey Holmes
8148,label,Gerald Loeb Award
8149,label,David A. Rausch
8150,label,David Alderton
8151,label,Hadleigh (TV series)
8152,label,David Ansen
8153,label,David Bainbridge (scientist)
8154,label,David Barclay Moore
8155,label,David Benedictus
8156,label,David Benjamin Levy
8157,label,Edwinstowe
8158,label,Robert Cooper Lee Bevan
8159,label,David Blomfield
8160,label,David Bolchover
8162,label,David Bradley (novelist)
8163,label,David Brewerton
8164,label,David Bristow Baker
8165,label,David Burgess-Wise
8166,label,David Butler (author)
8167,label,David C. C. Watson
8168,label,David Clement-Davies
8169,label,Fire Bringer
8170,label,The Sight (Clement-Davies novel)
8171,label,David Conway (author)
8172,label,David Copperfield (1956 TV serial)
8173,label,David Crook
8174,label,Isabel Crook
8175,label,David Crouse
8176,label,David Crystal
8177,label,Tk'tk'tk
8178,label,David Daiches
8179,label,David Dark
8180,label,David Davies (Welsh priest)
8181,label,David Docherty
8182,label,David Donnell
8183,label,David Downing
8184,label,David Dyment
8185,label,Juliet Bravo
8186,label,Leeds College of Technology
8187,label,David Emrys Lewis
8188,label,David F. Kessler
8189,label,David Feldman (author)
8190,label,David Fleming (writer)
8191,label,David Fletcher (military historian)
8192,label,Nancy Mitford
8193,label,David Gascoyne
8194,label,Salisbury Cathedral School
8195,label,David Gemmell
8196,label,"St Edward's School, Oxford"
8197,label,David Gilbert (author)
8198,label,Rotherfield
8199,label,Jon Sholle
8200,label,David H. Greene
8201,label,David Hassan
8202,label,Maggie Helwig
8204,label,David Hines
8206,label,Michael Kelly (Lord Provost)
8207,label,Marie-Louise Gay
8208,label,"Nick Phillips, Baron Phillips of Worth Matravers"
8209,label,David Horowitz
8210,label,David Hoskins
8211,label,Iain Lonie
8212,label,David Innes
8213,label,The Unknown Industrial Prisoner
8214,label,"Hutton, Essex"
8215,label,David Isay
8216,label,New Girl
8217,label,Up All Night (TV series)
8218,label,Sam Stone
8219,label,Stichill
8220,label,David Jamilly
8221,label,David Jessel
8222,label,Penelope Jessel
8223,label,Stephen Jessel
8224,label,David Jones (artist-poet)
8225,label,The Anathemata
8226,label,David Jones (writer)
8227,label,David Joshua Davies
8228,label,David Kalupahana
8229,label,K. N. Jayatilleke
8230,label,Longworth
8231,label,David Kesterton
8232,label,David L. Kirp
8233,label,Goldman School of Public Policy
8234,label,David L. Williams (film director)
8235,label,David Lambkin
8236,label,David Lee Child
8237,label,David Lester Richardson
8238,label,David Lewis (poet)
8239,label,David Litt
8240,label,David Lloyd (priest)
8241,label,David Lohr
8242,label,David Luce
8243,label,William Luce (colonial administrator)
8244,label,David M. Barrett
8245,label,David M. Harland
8246,label,Ugly Americans (TV series)
8247,label,Fly Away Peter
8248,label,Johnno
8249,label,The Great World
8250,label,Sexual Perversity in Chicago
8251,label,Lorraine Davidson
8252,label,David Maurice
8253,label,David McKay (actor)
8255,label,David Michaels (author)
8256,label,David Miedzianik
8257,label,Jenna Miscavige Hill
8258,label,David Moles
8259,label,David Morley (poet)
8260,label,David Morris (author)
8261,label,David Nicolle
8262,label,Medieval warfare
8263,label,David Nicholl (disambiguation)
8264,label,David Nicholls (disambiguation)
8265,label,David Nobbs
8266,label,The Fall and Rise of Reginald Perrin
8268,label,David Owen (Brutus)
8269,label,Newcastle Under Lyme
8270,label,David Paton (ophthalmologist)
8271,label,David Patrick (writer)
8272,label,David Pinner
8273,label,Gail Platt
8274,label,David Pritchard (chess player)
8275,label,Whittlesey
8276,label,David Shukman
8277,label,David Quinlan (film critic)
8278,label,David R. Ross
8279,label,One Foot in the Grave
8281,label,David Roach (comics)
8282,label,David Rowley (writer)
8283,label,Occasional poetry
8284,label,David Shafer (author)
8285,label,Henry Shukman
8286,label,David Spicer (writer)
8287,label,"Newhaven, Edinburgh"
8288,label,Monkseaton
8289,label,Llanfechain
8290,label,David Thomas Davies
8291,label,David Tidhar
8292,label,David Tristram
8293,label,David V. Barrett
8294,label,David W. Garland
8295,label,Scoonie
8296,label,David Watkin Jones
8297,label,The Lotus Eaters (TV series)
8298,label,The Onedin Line
8299,label,The Plane Makers
8300,label,David Whitehorn Arnott
8301,label,Kathleen Arnott
8302,label,David Whitley
8303,label,David Whyte (poet)
8304,label,David Williams (historian)
8305,label,Heathfield and Waldron
8306,label,David Zane Mairowitz
8307,label,Edward Ormondroyd
8308,label,Smuggler
8309,label,Pirates of the Caribbean (film series)
8310,label,Dawn (2014 film)
8311,label,Dawn (Andrews novel)
8312,label,Dawn (Haggard novel)
8313,label,Dawn Cunningham
8314,label,Dawn Kurtagich
8317,label,Dawson's Weekly
8318,label,Cosmo Hamilton
8319,label,Dayna Tortorici
8320,label,Jim Allen (playwright)
8321,label,"Hoopa, California"
8322,label,De Kooning: An American Master
8323,label,De Niro's Game
8324,label,Dea Birkett
8326,label,Kevin Toolis
8327,label,Dead Babies (novel)
8328,label,The Rachel Papers (novel)
8329,label,Success (novel)
8330,label,Dead Boys (novel)
8331,label,Dead Girls
8332,label,Dead Cert (novel)
8333,label,Dick Francis
8334,label,Nancy Lee (writer)
8335,label,Dead I Well May Be
8336,label,Dead Man's Evidence
8337,label,The Devil at Saxon Wall
8338,label,Dead Right (novel)
8339,label,Live Bait (novel)
8340,label,Dead Space: Martyr
8341,label,Dead of Night
8342,label,Jack Finney
8343,label,Dead of Winter (short story)
8344,label,Deadhouse Gates
8345,label,Malazan Book of the Fallen
8346,label,Memories of Ice
8347,label,Mark Ethridge
8348,label,Feed (Grant novel)
8349,label,Deadline (science fiction story)
8350,label,Death du Jour
8351,label,Deadman's: An Australian Story
8352,label,Scott Stephens
8353,label,Deaf Smith & Johnny Ears
8354,label,Dealing with Dragons
8355,label,Dean Grennell
8356,label,Dean King
8357,label,Intensity (novel)
8358,label,The Face of Fear
8359,label,Dean Marney (author)
8360,label,Dean Prior
8361,label,Deanne Taylor
8362,label,Michael Hollingsworth (writer)
8363,label,Dear Brutus
8364,label,Dear Heart
8365,label,Dear Mr. Watterson
8366,label,Dear Octopus (film)
8367,label,Dear Pen Pal
8368,label,Tanith Lee
8369,label,Night's Master
8370,label,Death-Watch
8371,label,The Blind Barber
8372,label,Gideon Fell
8373,label,The Hollow Man (Carr novel)
8374,label,The Halloween Tree
8375,label,Death Ray (magazine)
8376,label,Guy Haley
8377,label,Death Turns the Tables
8378,label,The Case of the Constant Suicides
8379,label,Death Wish (film series)
8380,label,Death and the Maiden (novel)
8381,label,Here Comes a Chopper
8382,label,The Dancing Druids
8383,label,Death at La Fenice
8384,label,Death in a Strange Country
8385,label,Death at the Opera
8386,label,The Saltmarsh Murders
8387,label,Death by Design
8388,label,Leonard Gribble
8389,label,Déjà Dead
8390,label,Death from a Top Hat
8391,label,The Footprints on the Ceiling
